[xorm] [info]  2018/12/28 16:41:10.049524 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.081513 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.081513 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.082512 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.084505 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.085502 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.086499 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.087497 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.088494 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.088494 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.088494 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.088494 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[xorm] [info]  2018/12/28 16:41:10.088494 [SQL] SELECT `id`, `auth_name` FROM `account_auth`
[ [ [ [ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: [ [ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:[ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: [ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.200612 +0800 CST m=+9.7659020012018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:[ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ [ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: [ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
a=1 ]
[ 2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
 ] 请求url: /?a=1  请求方法:[ /?a=1  请求方法:18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.200612 +0800 CST m=+9.765902001 ] 请求url: GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2046263 +0800 CST m=+9.769916301 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2046263 +0800 CST m=+9.769916301 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:[ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ /?a=1  请求方法:GET 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1/
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
a=1 ]
[ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: [ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: [ 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1[ [ [ [ [ [ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 182018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: [ 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: [ 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:[ 2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ [ [ 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ [ 2018-12-28 16:41:10.2085903 +0800 CST m=+9.773880301 ] 请求url: 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET [ [ [ 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2055992 +0800 CST m=+9.770889201 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: [ GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: [ /
[ info ] 当前请求:2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: [ [ [ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: 2018-12-28 16:41:10.2095876 +0800 CST m=+9.774877601 ] 请求url:  ]
/?a=1  请求方法:[ 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2095876 +0800 CST m=+9.774877601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ ]
[ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2095876 +0800 CST m=+9.774877601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
 [0s]
[ info ] [ 当前行号: 18 ]  当前文件: 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: [ [ 2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: [ [ 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ 
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ [ /?a=1  请求方法:2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ a=1 ]
[ 2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
localhost/ [0s]
[ info ] [ 当前行号: /?a=1  请求方法:GET [ 2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: /?a=1  请求方法:[ 2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: /?a=1/?a=1  请求方法:[ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: 2018-12-28 16:41:10.2065964 +0800 CST m=+9.7718864012018-12-28 16:41:10.2145787 +0800 CST m=+9.779868701 ] 请求url: 2018-12-28 16:41:10.2065964 +0800 CST m=+9.771886401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
 ] 请求url: [ /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
[ [ E:/goroot/src/penghui.com/controllers/homecontroller.goGET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ [ a=1 ]
[ 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: 
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
2018-12-28 16:41:10.2076006 +0800 CST m=+9.772890601 ] 请求url: 2018-12-28 16:41:10.2145787 +0800 CST m=+9.779868701 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: 2018-12-28 16:41:10.2145787 +0800 CST m=+9.779868701 ] 请求url: 2018-12-28 16:41:10.2125794 +0800 CST m=+9.777869401 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
GET /
[ info ] 当前请求:2018-12-28 16:41:10.2135775 +0800 CST m=+9.778867501 ] 请求url: /?a=1  请求方法:GET /
[ info ] 当前请求:localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
localhost/ [0s]
[ info ] [ 当前行号: 18 ]  当前文件: E:/goroot/src/penghui.com/controllers/homecontroller.go
[ info ] [ 请求参数 ] [ a=1 ]
/
[ info ] 当前请求:localhost/ [0s]
